description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
RAW EZ PEEL WHITE SHRIMP U 12,Raw Ez Peel White Shrimp U 12,WI030757,,10x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030757_0.jpg,,,,https://www.chefswarehouse.com/products/WI030757/,OISHII,,,,MAZZETTA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030757_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""Thailand"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030757-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030757\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030757-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.",Chemical-Free Shrimp Peeled & Deveined Tail-On 16/20,WI030867B,,10 x 1 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10255200_0.jpg,,,,https://www.chefswarehouse.com/products/WI030867B/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10255200_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030867B-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 x 1 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030867B\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030867B-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 x 1 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Shrimp EZ Peel 13/15 refers to a specific size and preparation of shrimp. These shrimp have been peeled and deveined, with the tails left on for easy handling. They are classified as 13/15, which means that there are between 13 and 15 shrimp per pound. These shrimp are typically medium to large in size and can be used in a variety of dishes, such as shrimp scampi, shrimp cocktail, and stir-fries. They can be cooked by boiling, sautï¿½ing, grilling, or baking.",Raw Ez Peel White Shrimp 13 -15,WI030763,,10 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030763_0.jpg,,,,https://www.chefswarehouse.com/products/WI030763/,OISHII,,,,MAZZETTA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030763_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""Thailand"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030763-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030763\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030763-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
RAW EZ PEEL WHITE SHRIMP 16/20,Raw Ez Peel White Shrimp 16/20,WI030768,,10 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030768_0.jpg,,,,https://www.chefswarehouse.com/products/WI030768/,OISHII,,,,MAZZETTA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030768_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""Thailand"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030768-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030768\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030768-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
SHRIMP HEAD ON 5/7 TIGER PRAWN,Shrimp Head On 5/7 Tiger Prawn,WI030790,,6 x 4.4 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18160_0.jpg,,,,https://www.chefswarehouse.com/products/WI030790/,MARK FOODS INC,,,,MARK FOODS INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18160_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030790-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6 x 4.4 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030790\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030790-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6 x 4.4 LB Case\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_WI030790-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""6 x 4.4 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030790\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030790-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6 x 4.4 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
This chemical free tail off peeled and deveined white shrimp is a versatile product for any menu item.,Chemical-Free IQF P&D Tail-Off Shrimp 51/60,WI030900,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030900_0.jpg,75627138139,,,https://www.chefswarehouse.com/products/WI030900/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030900_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030900-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030900\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030900-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Introducing our Chemical-Free 16/20 White Shrimp, a premium quality seafood that is carefully sourced from pristine waters. Our shrimp are sustainably harvested and processed without the use of any chemicals or preservatives, ensuring the highest quality and flavor. Our 16/20 White Shrimp are hand-selected for their large size, sweet taste, and firm texture. They are perfect for grilling, sautÃ©ing, or adding to your favorite seafood recipes. With their mild flavor, they pair well with a variety of seasonings and sauces.",Shrimp 16/20w,WI030728,,10x5 LB BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030728_0.jpg,,,,https://www.chefswarehouse.com/products/WI030728/,,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030728_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030728-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030728\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030728-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_WI030728-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""10x5 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030728\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030728-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10x5 LB BC\""}}],\""businessUnit\"":\""200001\""}]""}"
This chemical free tail off peeled and deveined white shrimp is a versatile product for any menu item.,IQF P&D T/Off Shrimp 71/90,WI030840,,10 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030840_0.jpg,,,,https://www.chefswarehouse.com/products/WI030840/,THE RIGHT SHRIMP,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030840_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030840-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030840\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030840-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free tail on IQF cooked shrimp 21-25 infuses any dish with the spirited, savory taste of the sea. Prepared by cooking in its shell, peeling, and needle deveining before it comes to your doorstep, youâ€™ll save precious time in the kitchen. These shrimp are individually quick frozen to keep their shape intact and to allow for hassle-free thawing. Invigorate your guests with a Cajun-inspired shrimp gumbo or mingle with soy sauce and green onions for a sure-to-please stir fry.",Chemical-Free Tail-On IQF Cooked Shrimp 21-25,WI030881,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030881_0.jpg,70041120210,,,https://www.chefswarehouse.com/products/WI030881/,ABC SHRIMP,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030881_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030881-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030881\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030881-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.",Chemical-Free Peeled & Deveined Tail-On IQF Shrimp 26-30,WI030872,,10 x 1 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18199_0.jpg,,,,https://www.chefswarehouse.com/products/WI030872/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18199_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030872-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 x 1 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030872\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030872-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 x 1 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Shrimp Pd T/off Iqf 21/25w Bs is a product from the Shrimp category, available in 5x2 LB Case packaging, typically stored Frozen.",Shrimp Pd T/off Iqf 21/25w Bs,WI030890A,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030890a_0.jpg,,,,https://www.chefswarehouse.com/products/WI030890A/,XW,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030890a_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI030890A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030890A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030890A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
